  Z  T1KEV (ENERGY SPECTRUM IN MB FOR K/T1=0,.1,.2,.3,.4,.5,.6,.7,.8,.9,.95,1)
 14    1.0  3.47470  3.59755  3.69785  3.76617  3.81895  3.86426  3.90873  3.95561  3.99889  4.03137  4.04420  4.05482
 14    2.5  5.05541  5.20454  5.25893  5.25413  5.22106  5.17171  5.11890  5.06945  5.02552  4.98842  4.96705  4.94252
 14    5.0  6.39487  6.53253  6.48056  6.35150  6.18869  6.02366  5.86814  5.72957  5.60678  5.49962  5.45035  5.40287
 14   10.0  7.62912  7.69887  7.48261  7.16615  6.84016  6.53785  6.27094  6.03878  5.83751  5.66291  5.58423  5.50986
 14   25.0  9.16278  8.85159  8.17840  7.52311  6.96274  6.49076  6.08785  5.73405  5.41377  5.14369  5.03173  4.93152
 14   50.0 10.19266  9.40142  8.32914  7.42569  6.68327  6.05999  5.52322  5.06094  4.65802  4.28905  4.14101  4.02786
 14   75.0 10.66587  9.52929  8.25100  7.23357  6.40745  5.71468  5.11564  4.58652  4.12061  3.70118  3.52157  3.39675
 14  100.0 10.93002  9.54661  8.13251  7.04018  6.16962  5.43617  4.80228  4.23929  3.72965  3.27609  3.07334  2.93696
 14  200.0 11.45805  9.36648  7.70251  6.47515  5.51264  4.71121  4.02099  3.40804  2.84935  2.32571  2.07730  1.89930
 14  300.0 11.71138  9.25238  7.46308  6.17026  5.16161  4.32870  3.61656  2.98872  2.42183  1.88729  1.62488  1.41791
 14  400.0 11.84057  9.17042  7.32888  6.00531  4.97442  4.12342  3.39859  2.76182  2.18890  1.65035  1.38075  1.15467
 14  500.0 12.01429  9.17519  7.28082  5.93711  4.88005  4.01464  3.27811  2.63206  2.05436  1.51038  1.23729   .99355
 15    1.0  3.31895  3.43784  3.53770  3.60860  3.66504  3.71590  3.76791  3.82284  3.87616  3.91703  3.93302  3.94806
 15    2.5  4.88698  5.03444  5.09140  5.09333  5.06892  5.03119  4.99024  4.95374  4.92493  4.90387  4.88892  4.86897
 15    5.0  6.23709  6.37852  6.33787  6.22148  6.07334  5.92102  5.77913  5.65356  5.54484  5.44931  5.40631  5.36494
 15   10.0  7.49152  7.58038  7.39047  7.09785  6.78988  6.50457  6.25163  6.02999  5.83687  5.66832  5.59168  5.51937
 15   25.0  9.03944  8.76456  8.12902  7.50657  6.97108  6.52219  6.13851  5.80068  5.49004  5.22536  5.11408  5.01159
 15   50.0 10.09244  9.34240  8.30998  7.43246  6.71071  6.10531  5.58569  5.14174  4.75491  4.39819  4.25409  4.13878
 15   75.0 10.57916  9.49102  8.24626  7.24958  6.44018  5.76244  5.17679  4.66192  4.21306  3.81020  3.63767  3.51278
 15  100.0 10.85638  9.51969  8.13519  7.06108  6.20389  5.48333  4.86086  4.30908  3.81393  3.37818  3.18491  3.04970
 15  200.0 11.41776  9.36323  7.71901  6.50235  5.54741  4.75140  4.06667  3.46021  2.90889  2.39669  2.15821  1.99043
 15  300.0 11.67981  9.25738  7.48296  6.19685  5.19237  4.36184  3.65356  3.02975  2.46673  1.94007  1.68527  1.49051
 15  400.0 11.82426  9.17044  7.34460  6.02855  5.00146  4.15321  3.43111  2.79703  2.22657  1.69347  1.43026  1.21514
 15  500.0 11.93574  9.17801  7.29662  5.95903  4.90453  4.04079  3.30587  2.66240  2.08600  1.54631  1.27847  1.04663
 16    1.0  3.17511  3.29148  3.39127  3.46481  3.52467  3.57961  3.63716  3.69938  3.76034  3.80775  3.82675  3.84696
 16    2.5  4.73335  4.87468  4.93572  4.94368  4.92684  4.89828  4.86814  4.84408  4.82787  4.82131  4.81227  4.79674
 16    5.0  6.09327  6.23237  6.20063  6.09615  5.96065  5.82068  5.69180  5.57848  5.48104  5.39737  5.36030  5.32374
 16   10.0  7.35958  7.46483  7.29867  7.02771  6.73783  6.46649  6.22547  6.01337  5.82846  5.66603  5.59145  5.52123
 16   25.0  8.92469  8.68140  8.08098  7.48791  6.97598  6.54779  6.18105  5.85715  5.55559  5.29583  5.18339  5.07886
 16   50.0 10.00225  9.28784  8.29085  7.43706  6.73492  6.14739  5.64392  5.21615  4.84546  4.49834  4.35738  4.23907
 16   75.0 10.49581  9.45489  8.24044  7.26451  6.47080  5.80711  5.23599  4.73442  4.30159  3.91239  3.74610  3.62026
 16  100.0 10.78693  9.49480  8.13889  7.08199  6.23823  5.52852  4.91652  4.37711  3.89554  3.47559  3.28987  3.15490
